timestamp,price_eur
2025-03-29T06:35:01+00:00,83755.16
2025-03-29T06:40:01+00:00,83755.16
2025-03-29T06:45:01+00:00,83755.16
2025-03-29T06:50:02+00:00,83755.16
2025-03-29T06:55:01+00:00,83755.16
2025-03-29T07:00:02+00:00,83755.16
2025-03-29T07:05:01+00:00,83755.16
2025-03-29T07:10:02+00:00,83755.16
2025-03-29T07:15:01+00:00,83755.16
2025-03-29T07:20:01+00:00,83755.16
2025-03-29T07:25:01+00:00,83755.16
2025-03-29T07:30:01+00:00,83755.16
2025-03-29T07:35:01+00:00,83755.16
2025-03-29T07:40:01+00:00,83755.16
2025-03-29T07:45:01+00:00,83755.16
2025-03-29T07:50:01+00:00,83755.16
2025-03-29T07:55:01+00:00,83755.16
2025-03-29T08:00:01+00:00,83755.16
2025-03-29T08:05:02+00:00,83755.16
2025-03-29T08:10:01+00:00,83755.16
2025-03-29T08:15:01+00:00,83755.16
2025-03-29T08:20:01+00:00,83832.00
2025-03-29T08:25:01+00:00,83755.16
2025-03-29T08:30:01+00:00,83755.16
2025-03-29T08:35:01+00:00,83755.16
2025-03-29T08:40:02+00:00,83755.16
2025-03-29T08:45:01+00:00,83755.16
2025-03-29T08:50:01+00:00,83755.16
2025-03-29T08:55:01+00:00,83755.16
2025-03-29T09:00:01+00:00,83755.16
2025-03-29T09:05:01+00:00,83755.16
2025-03-29T09:10:01+00:00,83755.16
2025-03-29T09:15:02+00:00,83755.16
2025-03-29T09:20:01+00:00,83755.16
2025-03-29T09:25:01+00:00,83755.16
2025-03-29T09:30:01+00:00,83755.16
2025-03-29T09:35:01+00:00,83755.16
2025-03-29T09:40:01+00:00,83755.16
2025-03-29T09:45:01+00:00,83755.16
2025-03-29T09:50:02+00:00,83755.16
2025-03-29T09:55:01+00:00,83755.16
2025-03-29T10:00:02+00:00,83755.16
2025-03-29T10:05:01+00:00,83755.16
2025-03-29T10:10:01+00:00,83755.16
2025-03-29T10:15:01+00:00,83755.16
2025-03-29T10:20:01+00:00,83755.16
2025-03-29T10:25:01+00:00,83453.13
2025-03-29T10:30:01+00:00,83755.16
2025-03-29T10:35:02+00:00,83755.16
2025-03-29T10:40:01+00:00,83755.16
2025-03-29T10:45:01+00:00,83755.16
2025-03-29T10:50:01+00:00,83755.16
2025-03-29T10:55:01+00:00,83755.16
2025-03-29T11:00:01+00:00,83755.16
2025-03-29T11:05:01+00:00,82938.01
2025-03-29T11:10:02+00:00,83755.16
2025-03-29T11:15:01+00:00,83755.16
2025-03-29T11:20:01+00:00,83755.16
2025-03-29T11:25:01+00:00,83755.16
2025-03-29T11:30:01+00:00,83755.16
2025-03-29T11:35:01+00:00,83755.16
