timestamp,price_eur
2025-03-28T20:28:01+01:00,83675.96
2025-03-28T20:29:01+01:00,83687.26
2025-03-28T20:30:01+01:00,83694.13
2025-03-28T20:31:01+01:00,83709.40
2025-03-28T20:32:01+01:00,83751.73
2025-03-28T20:33:01+01:00,83687.76
2025-03-28T20:34:01+01:00,83678.06
2025-03-28T20:35:01+01:00,83647.83
2025-03-28T20:36:01+01:00,83645.00
2025-03-28T20:37:02+01:00,83679.28
2025-03-28T20:38:01+01:00,83695.73
2025-03-28T20:39:01+01:00,83698.91
2025-03-28T20:40:01+01:00,83651.58
2025-03-28T20:41:01+01:00,83651.55
2025-03-28T20:42:01+01:00,83633.98
2025-03-28T20:43:01+01:00,83623.51
2025-03-28T20:44:01+01:00,83627.43
2025-03-28T20:45:01+01:00,83572.46
2025-03-28T20:46:01+01:00,83619.94
2025-03-28T20:47:01+01:00,83673.29
2025-03-28T20:48:01+01:00,83703.71
2025-03-28T20:49:01+01:00,83693.97
2025-03-28T20:50:01+01:00,83750.84
2025-03-28T20:51:01+01:00,83695.14
2025-03-28T20:52:01+01:00,83621.54
2025-03-28T20:53:01+01:00,83631.00
2025-03-28T20:54:01+01:00,83623.98
2025-03-28T20:55:01+01:00,83668.67
2025-03-28T20:56:01+01:00,83709.43
2025-03-28T20:57:01+01:00,83744.26
2025-03-28T20:58:01+01:00,83741.65
2025-03-28T20:59:01+01:00,83779.31
2025-03-28T21:00:01+01:00,83808.39
2025-03-28T21:01:01+01:00,83747.14
2025-03-28T21:02:01+01:00,83758.60
2025-03-28T21:03:02+01:00,83774.56
2025-03-28T21:04:01+01:00,83727.94
2025-03-28T21:05:01+01:00,83706.81
2025-03-28T21:06:01+01:00,83762.26
2025-03-28T21:07:01+01:00,83721.62
2025-03-28T21:08:01+01:00,83794.22
2025-03-28T21:09:01+01:00,83811.58
2025-03-28T21:10:01+01:00,83736.40
2025-03-28T21:11:01+01:00,83670.04
2025-03-28T21:12:01+01:00,83735.96
2025-03-28T21:13:01+01:00,83798.08
2025-03-28T21:14:01+01:00,83851.03
2025-03-28T21:15:01+01:00,83832.77
2025-03-28T21:16:01+01:00,83766.18
2025-03-28T21:17:01+01:00,83803.68
2025-03-28T21:18:01+01:00,83800.08
2025-03-28T21:19:01+01:00,83787.54
2025-03-28T21:20:01+01:00,83908.43
2025-03-28T21:21:01+01:00,83855.27
2025-03-28T21:22:01+01:00,83866.68
2025-03-28T21:23:01+01:00,83903.29
2025-03-28T21:24:01+01:00,83902.46
2025-03-28T21:25:01+01:00,83880.58
2025-03-28T21:26:01+01:00,83858.67
2025-03-28T21:27:01+01:00,83840.44
2025-03-28T21:28:01+01:00,83852.81
